"SMU","GO","name","Gene","NCBI_ID","logFC","logCPM","PValue","FDR","Desc","avgCPM_UA159","avgCPM_GMS584"
"SMU_1366c","GO:0016887","ATPase activity","-",1029519,-2.17888003905565,7.55591931150472,2.789919514922e-52,1.22985140584021e-50,"ABC transporter ATP-binding protein",8.26413753649128,6.07723043852245
"SMU_1367c","GO:0008168","methyltransferase activity","-",1028635,-4.12550593785132,7.28944982455215,1.24910401787997e-126,2.09927544004953e-124,"hypothetical protein SMU_1367c",8.19612073086993,4.06743224840808
"SMU_136c","GO:0043565","sequence-specific DNA binding","-",1029710,-2.09797742567017,4.7248043087419,1.36922272032312e-36,4.04597790653721e-35,"transcriptional regulator",5.3961354059715,3.32586016908475
"SMU_1372c","GO:0043565","sequence-specific DNA binding","-",1028638,-0.505453237339118,1.72331062624208,0.00659789525328417,0.017092235391215,"hypothetical protein SMU_1372c",1.9374278471001,1.43814890211357
"SMU_1375c",NA,NA,"-",1028641,-0.331424427231443,3.910724370964,0.0192571843611796,0.042133904594965,"hypothetical protein SMU_1375c",4.06324065281689,3.73156120414608
"SMU_1379",NA,NA,"-",1028644,0.394402664274241,2.86119540907146,0.00973569687280813,0.023670243120236,"hypothetical protein SMU_1379",2.6466109281768,3.04460498198162
"SMU_1387","GO:0016491","oxidoreductase activity","-",1028655,-0.265857003386861,6.52900839862485,0.0224906264534903,0.047657442500737,"oxidoreductase",6.651598852181,6.38947585672506
"SMU_1389","GO:0005524","ATP binding","pckA",1028653,0.494400446946823,7.27703415908338,0.00069271751198878,0.00248031609818619,"hypothetical protein SMU_1389",6.98810012840408,7.50127441088532
"SMU_1389","GO:0004612","phosphoenolpyruvate carboxykinase (ATP) activity","pckA",1028653,0.494400446946823,7.27703415908338,0.00069271751198878,0.00248031609818619,"hypothetical protein SMU_1389",6.98810012840408,7.50127441088532
"SMU_1389","GO:0006094","gluconeogenesis","pckA",1028653,0.494400446946823,7.27703415908338,0.00069271751198878,0.00248031609818619,"hypothetical protein SMU_1389",6.98810012840408,7.50127441088532
"SMU_1393c",NA,NA,"-",1028660,-0.301865947638139,7.09340084501117,0.0193166385537547,0.0421805590666441,"hypothetical protein SMU_1393c",7.22834696497608,6.93268470634612
"SMU_1394","GO:0005886","plasma membrane","lepA",1028704,-0.423092142085733,8.26993341752157,0.00282676323629054,0.00828013762787065,"GTP-binding protein LepA",8.45654998716275,8.04212717954002
"SMU_1394","GO:0005525","GTP binding","lepA",1028704,-0.423092142085733,8.26993341752157,0.00282676323629054,0.00828013762787065,"GTP-binding protein LepA",8.45654998716275,8.04212717954002
"SMU_1394","GO:0003924","GTPase activity","lepA",1028704,-0.423092142085733,8.26993341752157,0.00282676323629054,0.00828013762787065,"GTP-binding protein LepA",8.45654998716275,8.04212717954002
"SMU_1394","GO:0043022","ribosome binding","lepA",1028704,-0.423092142085733,8.26993341752157,0.00282676323629054,0.00828013762787065,"GTP-binding protein LepA",8.45654998716275,8.04212717954002
"SMU_1394","GO:0003746","translation elongation factor activity","lepA",1028704,-0.423092142085733,8.26993341752157,0.00282676323629054,0.00828013762787065,"GTP-binding protein LepA",8.45654998716275,8.04212717954002
"SMU_1394","GO:0045727","positive regulation of translation","lepA",1028704,-0.423092142085733,8.26993341752157,0.00282676323629054,0.00828013762787065,"GTP-binding protein LepA",8.45654998716275,8.04212717954002
"SMU_1397c","GO:0043565","sequence-specific DNA binding","-",1028722,1.34536603960157,5.35832319228179,2.62954273079716e-18,4.25954241151419e-17,"hypothetical protein SMU_1397c",4.5293403613908,5.86558147971434
"SMU_14","GO:0005737","cytoplasm","hprT",1027835,-0.748769606986073,7.81404207542564,3.43016803473592e-08,2.7866229140196e-07,"hypoxanthine-guanine phosphoribosyltransferase",8.13650871002855,7.38362617329482
"SMU_14","GO:0052657","guanine phosphoribosyltransferase activity","hprT",1027835,-0.748769606986073,7.81404207542564,3.43016803473592e-08,2.7866229140196e-07,"hypoxanthine-guanine phosphoribosyltransferase",8.13650871002855,7.38362617329482
"SMU_14","GO:0004422","hypoxanthine phosphoribosyltransferase activity","hprT",1027835,-0.748769606986073,7.81404207542564,3.43016803473592e-08,2.7866229140196e-07,"hypoxanthine-guanine phosphoribosyltransferase",8.13650871002855,7.38362617329482
"SMU_14","GO:0046872","metal ion binding","hprT",1027835,-0.748769606986073,7.81404207542564,3.43016803473592e-08,2.7866229140196e-07,"hypoxanthine-guanine phosphoribosyltransferase",8.13650871002855,7.38362617329482
"SMU_14","GO:0000166","nucleotide binding","hprT",1027835,-0.748769606986073,7.81404207542564,3.43016803473592e-08,2.7866229140196e-07,"hypoxanthine-guanine phosphoribosyltransferase",8.13650871002855,7.38362617329482
"SMU_14","GO:0032264","IMP salvage","hprT",1027835,-0.748769606986073,7.81404207542564,3.43016803473592e-08,2.7866229140196e-07,"hypoxanthine-guanine phosphoribosyltransferase",8.13650871002855,7.38362617329482
"SMU_14","GO:0006166","purine ribonucleoside salvage","hprT",1027835,-0.748769606986073,7.81404207542564,3.43016803473592e-08,2.7866229140196e-07,"hypoxanthine-guanine phosphoribosyltransferase",8.13650871002855,7.38362617329482
"SMU_1402c",NA,NA,"-",1028098,0.591917548158179,6.66681940540006,1.71786177985133e-05,8.93487490526158e-05,"hypothetical protein SMU_1402c",6.32559273200756,6.92905689821397
"SMU_1403c","GO:0004521","endoribonuclease activity","-",1029503,0.471957554246609,5.41143490549141,0.00218616441419287,0.00663498432253345,"hypothetical protein SMU_1403c",5.13452945066439,5.62582348441421
"SMU_1403c","GO:0046872","metal ion binding","-",1029503,0.471957554246609,5.41143490549141,0.00218616441419287,0.00663498432253345,"hypothetical protein SMU_1403c",5.13452945066439,5.62582348441421
"SMU_1403c","GO:0051607","defense response to virus","-",1029503,0.471957554246609,5.41143490549141,0.00218616441419287,0.00663498432253345,"hypothetical protein SMU_1403c",5.13452945066439,5.62582348441421
"SMU_1403c","GO:0043571","maintenance of CRISPR repeat elements","-",1029503,0.471957554246609,5.41143490549141,0.00218616441419287,0.00663498432253345,"hypothetical protein SMU_1403c",5.13452945066439,5.62582348441421
"SMU_1404c","GO:0003677","DNA binding","-",1028664,0.685200581040437,6.62970480528898,9.81149735983173e-07,6.32688642699941e-06,"hypothetical protein SMU_1404c",6.23610696385274,6.92271309823936
"SMU_1404c","GO:0004519","endonuclease activity","-",1028664,0.685200581040437,6.62970480528898,9.81149735983173e-07,6.32688642699941e-06,"hypothetical protein SMU_1404c",6.23610696385274,6.92271309823936
"SMU_1404c","GO:0046872","metal ion binding","-",1028664,0.685200581040437,6.62970480528898,9.81149735983173e-07,6.32688642699941e-06,"hypothetical protein SMU_1404c",6.23610696385274,6.92271309823936
"SMU_1404c","GO:0051607","defense response to virus","-",1028664,0.685200581040437,6.62970480528898,9.81149735983173e-07,6.32688642699941e-06,"hypothetical protein SMU_1404c",6.23610696385274,6.92271309823936
"SMU_1404c","GO:0043571","maintenance of CRISPR repeat elements","-",1028664,0.685200581040437,6.62970480528898,9.81149735983173e-07,6.32688642699941e-06,"hypothetical protein SMU_1404c",6.23610696385274,6.92271309823936
"SMU_1405c","GO:0003677","DNA binding","-",1028661,0.477275813747992,8.61168202390574,0.00222806530580247,0.00673933364151052,"hypothetical protein SMU_1405c",8.34146515867039,8.82204110823635
"SMU_1405c","GO:0004519","endonuclease activity","-",1028661,0.477275813747992,8.61168202390574,0.00222806530580247,0.00673933364151052,"hypothetical protein SMU_1405c",8.34146515867039,8.82204110823635
"SMU_1405c","GO:0046872","metal ion binding","-",1028661,0.477275813747992,8.61168202390574,0.00222806530580247,0.00673933364151052,"hypothetical protein SMU_1405c",8.34146515867039,8.82204110823635
"SMU_1405c","GO:0003723","RNA binding","-",1028661,0.477275813747992,8.61168202390574,0.00222806530580247,0.00673933364151052,"hypothetical protein SMU_1405c",8.34146515867039,8.82204110823635
"SMU_1405c","GO:0051607","defense response to virus","-",1028661,0.477275813747992,8.61168202390574,0.00222806530580247,0.00673933364151052,"hypothetical protein SMU_1405c",8.34146515867039,8.82204110823635
"SMU_1405c","GO:0043571","maintenance of CRISPR repeat elements","-",1028661,0.477275813747992,8.61168202390574,0.00222806530580247,0.00673933364151052,"hypothetical protein SMU_1405c",8.34146515867039,8.82204110823635
"SMU_1406c","GO:0016491","oxidoreductase activity","-",1028659,0.627147887471942,5.12048704318462,2.86596613897435e-06,1.68634200168534e-05,"hypothetical protein SMU_1406c",4.77381704955074,5.39438468255406
"SMU_1409c","GO:0043565","sequence-specific DNA binding","-",1028667,0.539518326311746,4.45607389032166,0.00116400888636119,0.00385945733098058,"transcriptional regulator",4.1444357302556,4.69272418188013
"SMU_1409c","GO:0003700","transcription factor activity, sequence-specific DNA binding","-",1028667,0.539518326311746,4.45607389032166,0.00116400888636119,0.00385945733098058,"transcriptional regulator",4.1444357302556,4.69272418188013
"SMU_1409c","GO:0006351","transcription, DNA-templated","-",1028667,0.539518326311746,4.45607389032166,0.00116400888636119,0.00385945733098058,"transcriptional regulator",4.1444357302556,4.69272418188013
"SMU_1410","GO:0016491","oxidoreductase activity","-",1028670,0.383659160250216,3.79012101759301,0.0218293594516367,0.0466606896386734,"reductase",3.56592226794629,3.96226148735675
"SMU_1412c","GO:0016021","integral component of membrane","-",1028693,-0.300960402657715,7.06130951217104,0.0168786722818438,0.0376029409825003,"ABC transporter membrane protein subunit and ATP-binding protein",7.20264264703305,6.89657865361853
"SMU_1412c","GO:0005886","plasma membrane","-",1028693,-0.300960402657715,7.06130951217104,0.0168786722818438,0.0376029409825003,"ABC transporter membrane protein subunit and ATP-binding protein",7.20264264703305,6.89657865361853
"SMU_1412c","GO:0005524","ATP binding","-",1028693,-0.300960402657715,7.06130951217104,0.0168786722818438,0.0376029409825003,"ABC transporter membrane protein subunit and ATP-binding protein",7.20264264703305,6.89657865361853
"SMU_1412c","GO:0016887","ATPase activity","-",1028693,-0.300960402657715,7.06130951217104,0.0168786722818438,0.0376029409825003,"ABC transporter membrane protein subunit and ATP-binding protein",7.20264264703305,6.89657865361853
"SMU_1412c","GO:0046677","response to antibiotic","-",1028693,-0.300960402657715,7.06130951217104,0.0168786722818438,0.0376029409825003,"ABC transporter membrane protein subunit and ATP-binding protein",7.20264264703305,6.89657865361853
"SMU_1412c","GO:0006810","transport","-",1028693,-0.300960402657715,7.06130951217104,0.0168786722818438,0.0376029409825003,"ABC transporter membrane protein subunit and ATP-binding protein",7.20264264703305,6.89657865361853
"SMU_1414c","GO:0016021","integral component of membrane","-",1028674,0.761855255093451,4.79871958201997,9.1475797891047e-07,5.9271908561211e-06,"hypothetical protein SMU_1414c",4.34936709467838,5.12874081856207
"SMU_1421","GO:0004742","dihydrolipoyllysine-residue acetyltransferase activity","pdhC",1028680,-2.01062906008615,4.04439149520052,1.04904314481203e-16,1.59371582847432e-15,"branched-chain alpha-keto acid dehydrogenase E2 subunit",4.62927658419044,2.70997698159684
"SMU_1422","GO:0004739","pyruvate dehydrogenase (acetyl-transferring) activity","pdhB",1028679,-1.77824130118818,4.18386317084715,4.75467483090191e-18,7.61030989303288e-17,"pyruvate dehydrogenase E1 component subunit beta",4.80610162113951,2.98356333815439
"SMU_1423","GO:0004739","pyruvate dehydrogenase (acetyl-transferring) activity","pdhA",1028684,-0.944983801257317,4.03211504666191,3.03223191905306e-05,0.000150214967803058,"pyruvate dehydrogenase, TPP-dependent E1 component alpha-subunit",4.38597093412169,3.43616813521226
"SMU_1425","GO:0005737","cytoplasm","clpB",1028678,0.935129868068336,6.32552321482963,2.66960850160897e-06,1.58467489201468e-05,"Clp proteinase, ATP-binding subunit ClpB",5.71537096382503,6.71310657023383
"SMU_1425","GO:0005524","ATP binding","clpB",1028678,0.935129868068336,6.32552321482963,2.66960850160897e-06,1.58467489201468e-05,"Clp proteinase, ATP-binding subunit ClpB",5.71537096382503,6.71310657023383
"SMU_1425","GO:0019538","protein metabolic process","clpB",1028678,0.935129868068336,6.32552321482963,2.66960850160897e-06,1.58467489201468e-05,"Clp proteinase, ATP-binding subunit ClpB",5.71537096382503,6.71310657023383
"SMU_1426c","GO:0000287","magnesium ion binding","-",1028685,-0.700868163493719,8.72025696835949,4.8955450371669e-06,2.77139381156669e-05,"phosphoglucosamine mutase",9.01604723207896,8.32259558237241
"SMU_1426c","GO:0008966","phosphoglucosamine mutase activity","-",1028685,-0.700868163493719,8.72025696835949,4.8955450371669e-06,2.77139381156669e-05,"phosphoglucosamine mutase",9.01604723207896,8.32259558237241
"SMU_1426c","GO:0005975","carbohydrate metabolic process","-",1028685,-0.700868163493719,8.72025696835949,4.8955450371669e-06,2.77139381156669e-05,"phosphoglucosamine mutase",9.01604723207896,8.32259558237241
"SMU_1427c",NA,NA,"-",1028683,-0.361401326403092,7.6519643926727,0.0181506349742444,0.0399730200210836,"hypothetical protein SMU_1427c",7.80256493292532,7.45044556567217
"SMU_1429","GO:0005524","ATP binding","murC2",1028689,-0.686728627832807,7.85929273729208,6.5212971248284e-07,4.35130718825399e-06,"UDP-N-acetylmuramyl tripeptide synthetase MurC",8.15135651838295,7.4727458141563
"SMU_1429","GO:0009058","biosynthetic process","murC2",1028689,-0.686728627832807,7.85929273729208,6.5212971248284e-07,4.35130718825399e-06,"UDP-N-acetylmuramyl tripeptide synthetase MurC",8.15135651838295,7.4727458141563
"SMU_1432c","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","-",1028692,0.456964901596807,6.42510988160558,0.00662847674173531,0.0171384364985829,"endoglucanase",6.13644131673354,6.6330887012849
"SMU_1432c","GO:0000272","polysaccharide catabolic process","-",1028692,0.456964901596807,6.42510988160558,0.00662847674173531,0.0171384364985829,"endoglucanase",6.13644131673354,6.6330887012849
"SMU_1434c","GO:0016021","integral component of membrane","-",1028717,0.467492236431424,7.13556055314916,0.000114081027941384,0.000483854706836563,"glycosyltransferase",6.88097827825091,7.34875647286273
"SMU_1434c","GO:0016740","transferase activity","-",1028717,0.467492236431424,7.13556055314916,0.000114081027941384,0.000483854706836563,"glycosyltransferase",6.88097827825091,7.34875647286273
"SMU_1435c","GO:0016021","integral component of membrane","-",1028716,0.391875998486399,3.2104512728709,0.0115100973567586,0.0272452920707077,"hypothetical protein SMU_1435c",2.99480611009517,3.38773026956572
"SMU_1436c","GO:0016021","integral component of membrane","-",1028694,0.495993049182302,5.66766765689962,0.000334385018660538,0.00127903458773568,"hypothetical protein SMU_1436c",5.3890341977343,5.88946255850962
"SMU_1438c","GO:0031012","extracellular matrix","-",1028690,0.599697030558109,5.46171986971305,2.38656826029521e-06,1.43247367230666e-05,"Zn-dependent protease",5.12931967763862,5.72901708016769
"SMU_1438c","GO:0016021","integral component of membrane","-",1028690,0.599697030558109,5.46171986971305,2.38656826029521e-06,1.43247367230666e-05,"Zn-dependent protease",5.12931967763862,5.72901708016769
"SMU_1438c","GO:0004222","metalloendopeptidase activity","-",1028690,0.599697030558109,5.46171986971305,2.38656826029521e-06,1.43247367230666e-05,"Zn-dependent protease",5.12931967763862,5.72901708016769
"SMU_1438c","GO:0008270","zinc ion binding","-",1028690,0.599697030558109,5.46171986971305,2.38656826029521e-06,1.43247367230666e-05,"Zn-dependent protease",5.12931967763862,5.72901708016769
"SMU_1442c","GO:0016021","integral component of membrane","-",1028696,1.07119702596981,6.87184383468081,4.32980916393354e-11,4.79129911185897e-10,"hypothetical protein SMU_1442c",6.21674357396407,7.29713065657179
"SMU_1449",NA,NA,"-",1028699,-0.64824825501927,6.76915223768094,3.59496763015916e-08,2.9029633506e-07,"fibronectin/fibrinogen-binding protein",7.0534443046007,6.40835002557919
"SMU_145","GO:0016021","integral component of membrane","-",1029719,-0.594632168714496,6.87651817064678,0.000230675576945145,0.000924421201796563,"hypothetical protein SMU_145",7.11575146010828,6.54073352571257
"SMU_145","GO:0055085","transmembrane transport","-",1029719,-0.594632168714496,6.87651817064678,0.000230675576945145,0.000924421201796563,"hypothetical protein SMU_145",7.11575146010828,6.54073352571257
"SMU_1453c",NA,NA,"-",1028701,-0.29607412901615,6.25464768999947,0.00933582843769547,0.0228426229926871,"hypothetical protein SMU_1453c",6.3947614458486,6.09778919061557
"SMU_1454c","GO:0016021","integral component of membrane","-",1028707,-0.272880904546739,6.14083884689991,0.0156512096861273,0.0352479923333302,"hypothetical protein SMU_1454c",6.27054929224758,5.99712222633102
"SMU_1455","GO:0008413","8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity","mutX",1028738,-0.633579519183198,5.18513178404698,1.25115477634132e-06,7.87905197560144e-06,"mutator protein, pyrophosphohydrolase",5.46471028441558,4.83198057911665
"SMU_1455","GO:0046872","metal ion binding","mutX",1028738,-0.633579519183198,5.18513178404698,1.25115477634132e-06,7.87905197560144e-06,"mutator protein, pyrophosphohydrolase",5.46471028441558,4.83198057911665
"SMU_1455","GO:0006281","DNA repair","mutX",1028738,-0.633579519183198,5.18513178404698,1.25115477634132e-06,7.87905197560144e-06,"mutator protein, pyrophosphohydrolase",5.46471028441558,4.83198057911665
"SMU_1455","GO:0006260","DNA replication","mutX",1028738,-0.633579519183198,5.18513178404698,1.25115477634132e-06,7.87905197560144e-06,"mutator protein, pyrophosphohydrolase",5.46471028441558,4.83198057911665
"SMU_1457","GO:0008460","dTDP-glucose 4,6-dehydratase activity","rmlB",1028708,-0.433770817101393,8.55682833203003,0.00188780147503565,0.00584826977692496,"dTDP-glucose-4,6-dehydratase",8.75366550593859,8.32054868987031
"SMU_1457","GO:0019305","dTDP-rhamnose biosynthetic process","rmlB",1028708,-0.433770817101393,8.55682833203003,0.00188780147503565,0.00584826977692496,"dTDP-glucose-4,6-dehydratase",8.75366550593859,8.32054868987031
"SMU_1457","GO:0045226","extracellular polysaccharide biosynthetic process","rmlB",1028708,-0.433770817101393,8.55682833203003,0.00188780147503565,0.00584826977692496,"dTDP-glucose-4,6-dehydratase",8.75366550593859,8.32054868987031
"SMU_1457","GO:0009103","lipopolysaccharide biosynthetic process","rmlB",1028708,-0.433770817101393,8.55682833203003,0.00188780147503565,0.00584826977692496,"dTDP-glucose-4,6-dehydratase",8.75366550593859,8.32054868987031
"SMU_1459c",NA,NA,"-",1028508,-0.432131022336278,5.44659338811723,0.00174126158657398,0.00545717063671029,"hypothetical protein SMU_1459c",5.63852287253971,5.21020599088362
"SMU_1460","GO:0008830","dTDP-4-dehydrorhamnose 3,5-epimerase activity","rmlC",1028509,-0.450776579743636,7.32679493334227,0.000144865600403981,0.000599297845363546,"dTDP-4-keto-L-rhamnose reductase",7.53323546571526,7.08282810358551
"SMU_1461","GO:0008879","glucose-1-phosphate thymidylyltransferase activity","rmlA",1028711,-0.408932099319055,8.19840293373943,0.00186935343398868,0.00580449351500643,"glucose-1-phosphate thymidylyltransferase",8.38651646209141,7.97881112600814
"SMU_1461","GO:0046872","metal ion binding","rmlA",1028711,-0.408932099319055,8.19840293373943,0.00186935343398868,0.00580449351500643,"glucose-1-phosphate thymidylyltransferase",8.38651646209141,7.97881112600814
"SMU_1461","GO:0045227","capsule polysaccharide biosynthetic process","rmlA",1028711,-0.408932099319055,8.19840293373943,0.00186935343398868,0.00580449351500643,"glucose-1-phosphate thymidylyltransferase",8.38651646209141,7.97881112600814
"SMU_1461","GO:0019305","dTDP-rhamnose biosynthetic process","rmlA",1028711,-0.408932099319055,8.19840293373943,0.00186935343398868,0.00580449351500643,"glucose-1-phosphate thymidylyltransferase",8.38651646209141,7.97881112600814
"SMU_1464c","GO:0016429","tRNA (adenine-N1-)-methyltransferase activity","-",1028713,0.409718965759288,4.72311397281609,0.00258284161404434,0.00769131904780203,"hypothetical protein SMU_1464c",4.49975291045949,4.91192090771945
"SMU_1466","GO:0005737","cytoplasm","metA",1029515,0.358898398895404,6.58388871618079,0.0039035780111259,0.0108102175817894,"homoserine O-succinyltransferase",6.38876216278052,6.74694931899422
"SMU_1466","GO:0008899","homoserine O-succinyltransferase activity","metA",1029515,0.358898398895404,6.58388871618079,0.0039035780111259,0.0108102175817894,"homoserine O-succinyltransferase",6.38876216278052,6.74694931899422
"SMU_1466","GO:0019281","L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine","metA",1029515,0.358898398895404,6.58388871618079,0.0039035780111259,0.0108102175817894,"homoserine O-succinyltransferase",6.38876216278052,6.74694931899422
"SMU_1471c","GO:0005622","intracellular","-",1028712,0.489227392033264,3.41757467986725,0.000828231088344077,0.00287740748909202,"hypothetical protein SMU_1471c",3.14894213546868,3.63993349426041
"SMU_1471c","GO:0003677","DNA binding","-",1028712,0.489227392033264,3.41757467986725,0.000828231088344077,0.00287740748909202,"hypothetical protein SMU_1471c",3.14894213546868,3.63993349426041
"SMU_1471c","GO:0003700","transcription factor activity, sequence-specific DNA binding","-",1028712,0.489227392033264,3.41757467986725,0.000828231088344077,0.00287740748909202,"hypothetical protein SMU_1471c",3.14894213546868,3.63993349426041
"SMU_1471c","GO:0006351","transcription, DNA-templated","-",1028712,0.489227392033264,3.41757467986725,0.000828231088344077,0.00287740748909202,"hypothetical protein SMU_1471c",3.14894213546868,3.63993349426041
"SMU_1472","GO:0008409","5'-3' exonuclease activity","recJ",1028720,0.674404274372186,7.6656694688534,1.91100809923837e-08,1.62617113254809e-07,"single-strand DNA-specific exonuclease RecJ",7.28851993429192,7.96306038706383
"SMU_1472","GO:0003676","nucleic acid binding","recJ",1028720,0.674404274372186,7.6656694688534,1.91100809923837e-08,1.62617113254809e-07,"single-strand DNA-specific exonuclease RecJ",7.28851993429192,7.96306038706383
"SMU_1472","GO:0006310","DNA recombination","recJ",1028720,0.674404274372186,7.6656694688534,1.91100809923837e-08,1.62617113254809e-07,"single-strand DNA-specific exonuclease RecJ",7.28851993429192,7.96306038706383
"SMU_1472","GO:0006281","DNA repair","recJ",1028720,0.674404274372186,7.6656694688534,1.91100809923837e-08,1.62617113254809e-07,"single-strand DNA-specific exonuclease RecJ",7.28851993429192,7.96306038706383
"SMU_1473c","GO:0016491","oxidoreductase activity","-",1027955,0.487918423072395,6.67315876504376,6.75898522389491e-05,0.00030804934350938,"oxidoreductase",6.40148797219507,6.89591522966688
"SMU_1474c","GO:0042781","3'-tRNA processing endoribonuclease activity","-",1029577,0.594247765799973,7.00936643162013,1.59829085069239e-05,8.34525067478028e-05,"ribonuclease Z",6.66749543038295,7.27522044120903
"SMU_1474c","GO:0008270","zinc ion binding","-",1029577,0.594247765799973,7.00936643162013,1.59829085069239e-05,8.34525067478028e-05,"ribonuclease Z",6.66749543038295,7.27522044120903
"SMU_1479",NA,NA,"-",1028724,-0.499903456238144,7.65940981109992,0.000854782951542895,0.00295818707425849,"hypothetical protein SMU_1479",7.87200857914192,7.37796045554306
"SMU_1485c","GO:0005524","ATP binding","-",1028728,-0.285541744285669,5.98691217333349,0.0173867589778067,0.0385750782931701,"endonuclease",6.11994825788944,5.83551321780535
"SMU_1485c","GO:0016887","ATPase activity","-",1028728,-0.285541744285669,5.98691217333349,0.0173867589778067,0.0385750782931701,"endonuclease",6.11994825788944,5.83551321780535
"SMU_1485c","GO:0004519","endonuclease activity","-",1028728,-0.285541744285669,5.98691217333349,0.0173867589778067,0.0385750782931701,"endonuclease",6.11994825788944,5.83551321780535
"SMU_1486c","GO:0004401","histidinol-phosphatase activity","-",1028731,-0.700567738621362,3.86776583555551,4.38841821431113e-06,2.500096732687e-05,"hypothetical protein SMU_1486c",4.16817216817438,3.46920750161855
"SMU_1486c","GO:0000105","histidine biosynthetic process","-",1028731,-0.700567738621362,3.86776583555551,4.38841821431113e-06,2.500096732687e-05,"hypothetical protein SMU_1486c",4.16817216817438,3.46920750161855
"SMU_1489","GO:0030246","carbohydrate binding","lacX",1028735,0.365299945588567,3.72975001645864,0.013615528158602,0.0311327850497286,"hypothetical protein SMU_1489",3.53507886334318,3.89252410468268
"SMU_1489","GO:0016853","isomerase activity","lacX",1028735,0.365299945588567,3.72975001645864,0.013615528158602,0.0311327850497286,"hypothetical protein SMU_1489",3.53507886334318,3.89252410468268
"SMU_1489","GO:0005975","carbohydrate metabolic process","lacX",1028735,0.365299945588567,3.72975001645864,0.013615528158602,0.0311327850497286,"hypothetical protein SMU_1489",3.53507886334318,3.89252410468268
"SMU_1490","GO:0033920","6-phospho-beta-galactosidase activity","lacG",1028734,0.369777601908603,4.24121137830658,0.0085701278284892,0.0212396992910668,"6-phospho-beta-galactosidase",4.04327789531251,4.41043758231951
"SMU_1490","GO:0005975","carbohydrate metabolic process","lacG",1028734,0.369777601908603,4.24121137830658,0.0085701278284892,0.0212396992910668,"6-phospho-beta-galactosidase",4.04327789531251,4.41043758231951
"SMU_1490","GO:0019512","lactose catabolic process via tagatose-6-phosphate","lacG",1028734,0.369777601908603,4.24121137830658,0.0085701278284892,0.0212396992910668,"6-phospho-beta-galactosidase",4.04327789531251,4.41043758231951
"SMU_1495","GO:0050044","galactose-6-phosphate isomerase activity","lacB",1028742,-0.522656801767371,1.91452107549504,0.00463964058738907,0.0126659832888215,"galactose-6-phosphate isomerase subunit LacB",2.12545089670412,1.62193222248521
"SMU_1495","GO:0019388","galactose catabolic process","lacB",1028742,-0.522656801767371,1.91452107549504,0.00463964058738907,0.0126659832888215,"galactose-6-phosphate isomerase subunit LacB",2.12545089670412,1.62193222248521
"SMU_1495","GO:0019512","lactose catabolic process via tagatose-6-phosphate","lacB",1028742,-0.522656801767371,1.91452107549504,0.00463964058738907,0.0126659832888215,"galactose-6-phosphate isomerase subunit LacB",2.12545089670412,1.62193222248521
"SMU_1496","GO:0050044","galactose-6-phosphate isomerase activity","lacA",1028741,-0.870255118509308,1.35186718839395,5.23181169851518e-07,3.57973070160492e-06,"galactose-6-phosphate isomerase subunit LacA",1.70639740085459,0.860620856779817
"SMU_1496","GO:0019388","galactose catabolic process","lacA",1028741,-0.870255118509308,1.35186718839395,5.23181169851518e-07,3.57973070160492e-06,"galactose-6-phosphate isomerase subunit LacA",1.70639740085459,0.860620856779817
"SMU_1496","GO:0019512","lactose catabolic process via tagatose-6-phosphate","lacA",1028741,-0.870255118509308,1.35186718839395,5.23181169851518e-07,3.57973070160492e-06,"galactose-6-phosphate isomerase subunit LacA",1.70639740085459,0.860620856779817
"SMU_1498","GO:0005622","intracellular","lacR",1028740,-0.730213896396516,3.70850477909338,8.9335814375264e-07,5.80251219456727e-06,"lactose repressor",4.01911917644338,3.2949760563623
"SMU_1498","GO:0003677","DNA binding","lacR",1028740,-0.730213896396516,3.70850477909338,8.9335814375264e-07,5.80251219456727e-06,"lactose repressor",4.01911917644338,3.2949760563623
"SMU_1498","GO:0003700","transcription factor activity, sequence-specific DNA binding","lacR",1028740,-0.730213896396516,3.70850477909338,8.9335814375264e-07,5.80251219456727e-06,"lactose repressor",4.01911917644338,3.2949760563623
"SMU_1498","GO:0005988","lactose metabolic process","lacR",1028740,-0.730213896396516,3.70850477909338,8.9335814375264e-07,5.80251219456727e-06,"lactose repressor",4.01911917644338,3.2949760563623
"SMU_1498","GO:0006351","transcription, DNA-templated","lacR",1028740,-0.730213896396516,3.70850477909338,8.9335814375264e-07,5.80251219456727e-06,"lactose repressor",4.01911917644338,3.2949760563623
"SMU_15","GO:0016021","integral component of membrane","ftsH",1029422,-0.588885674088886,10.1040897560658,0.000165624345904999,0.000680792779435259,"cell division protein FtsH",10.3548925959955,9.77773871884866
"SMU_15","GO:0005886","plasma membrane","ftsH",1029422,-0.588885674088886,10.1040897560658,0.000165624345904999,0.000680792779435259,"cell division protein FtsH",10.3548925959955,9.77773871884866
"SMU_15","GO:0005524","ATP binding","ftsH",1029422,-0.588885674088886,10.1040897560658,0.000165624345904999,0.000680792779435259,"cell division protein FtsH",10.3548925959955,9.77773871884866
"SMU_15","GO:0016887","ATPase activity","ftsH",1029422,-0.588885674088886,10.1040897560658,0.000165624345904999,0.000680792779435259,"cell division protein FtsH",10.3548925959955,9.77773871884866
